,item_code,title,ori_price,dis_price,discount_percent,provider,num,main_category,sub_category,item_ranking
11275,852091296,[원하조명]LED주방등/조명/등기구 미러 주방등 60W (칩랜덤),28000,25100,10,원하조명,7355,가구/침구,홈패션/인테리어소품,55
11276,853638625,좋은 상담자 되기(7판),28000,28000,0,인터넷교보문고,10278,도서/음반,인문/사회/과학/IT,62
11277,853705133,[아망떼]호텔식 매트리스커버/침대커버,39000,11900,69,아망떼-,7169,가구/침구,침구,69
11278,853919583,(세트/W.I.N.G) 방탄소년단 (BTS) - 정규앨범 2집  WINGS,54500,54500,0,AppleMusic,10894,도서/음반,음반,78
11279,853982082,신상 본품 1+1 /14K GP 진주 링 드롭귀걸이,33000,10000,69,지오(geo)콜렉션,1647,신발/잡화,잡화/액세서리,47
11280,854731447,[오뚜기]오뚜기 스위트콘 340g,1300,1300,0,스마일배송,4845,식품,캔/오일/조미료,45
11281,856133189,[카라즈]범퍼침대 범퍼매트 놀이방매트/폴더매트,472500,188000,60,카라즈몰,6938,가구/침구,ALL,38
11282,856133189,[카라즈]범퍼침대 범퍼매트 놀이방매트/폴더매트,472500,188000,60,카라즈몰,7116,가구/침구,침구,16
11283,856191474,기모 맨투맨티셔츠오버핏 남성 남자 여성빅사이즈긴팔,33000,9640,70,문컬렉션,800,패션의류,남성의류,100
11284,856617236,Basic Reading 200.400.800.1200 1/2/3 선택구매,12000,12000,0,chapterbook,10560,도서/음반,해외원서,44
11285,856695076,[두란노서회]두란노  생명의삶 : 1년 정기구독 (1개월 연장),48000,48000,0,durannoqt,10487,도서/음반,만화/잡지,71
11286,857025144,(신세계의정부점)매드매터 컬러팩,22100,19010,13,신세계백화점,3734,유아동/출산,장난감/완구,34
11287,857620118,국내배송 올바스오일10ml 28ml 칠드런10ml 스틱1팩,13000,13000,0,OK프라이스,2442,화장품/헤어,화장소품,42
11288,858294811,황금미가 쌀 20kg 20년산 (당일도정),76500,53500,30,홍천철원물류센터2,4068,식품,ALL,68
11289,858294811,황금미가 쌀 20kg 20년산 (당일도정),76500,53500,30,홍천철원물류센터2,4207,식품,쌀/잡곡,7
11290,858303431,쌀뜨래 20kg 20년산 (당일도정),76500,53500,30,홍천철원물류센터2,4286,식품,쌀/잡곡,86
11291,861041541,일회용 헬륨가스 풍선 50개용/10/15/20/25/30/60개용,47000,44650,5,심스클럽헬륨가스,6209,생활/주방/건강,악기/취미/원예용품,9
11292,861461119,동죽조개 국산 _1KG 봉 ,6990,6990,0,홈플러스당일배송,4473,식품,수산,73
11293,861577112,[이사도라]신상 봄슈즈/워커/앵클/스니커즈/운동화 이사도라,29600,8900,69,이사도라2,1251,신발/잡화,여성신발,51
11294,862529642,[밸롭]티바트/지압슬리퍼/남성/여성 런닝화/스니커즈,67000,21900,67,밸롭,7471,스포츠/자동차,ALL,55
11295,862529642,[밸롭]티바트/지압슬리퍼/남성/여성 런닝화/스니커즈,67000,21900,67,밸롭,7539,스포츠/자동차,스포츠의류/운동화,23
11296,865155873,지오플릭 다각형 시리즈 삼각형/사각형/오각형/육각형 추가구매,33000,23100,30,ohbook6,10631,도서/음반,학습/수험,15
11297,865512771,[피스넷]블루투스 스피커 LED무드등/피스넷 무드사운드 휴대용,16730,13900,16,피스넷,9595,컴퓨터/전자,MP3/스피커,79
11298,865953068,[아망떼]폭신폭신 부드러운 세미마이크로 토퍼,76000,22900,69,아망떼-,6902,가구/침구,ALL,2
11299,865953068,[아망떼]폭신폭신 부드러운 세미마이크로 토퍼,76000,22900,69,아망떼-,7101,가구/침구,침구,1
11300,866620326,[마블]글로벌 아동 인기캐릭터 운동화/구두/방한실내화/샌들,43000,12900,70,슈라모드,3496,유아동/출산,유아동신발 ,96
11301,866686419,주부의미 20kg 20년산 당일도정 박스포장 맛있는 밥맛,79900,55900,30,(유)옥정영농,185,ALL,ALL,185
11302,866686419,주부의미 20kg 20년산 당일도정 박스포장 맛있는 밥맛,79900,55900,30,(유)옥정영농,4213,식품,쌀/잡곡,13
11303,867700527,쭈니쭈앙9900원무배~ 패션양말학생발목여자덧신캐릭터,790,790,0,쭈니쭈앙,1648,신발/잡화,잡화/액세서리,48
11304,867965283,[아이깨끗해]핸드워시 본품 250ml 3개/ 모든향 손세정제,9700,9700,0,라이온코리아직영몰,5609,생활/주방/건강,손소독제/소독기기,9
11305,867980123,일본유심말톡 도쿄 오사카 공항택배무료 무료로밍통화,12900,12900,0,말톡,11315,여행,해외여행,99
11306,868209619,더구두 앵클부츠 클리어런스 파격할인 봄신상 할인,8900,7460,16,더구두1,1245,신발/잡화,여성신발,45
11307,868386341,크툴루의 부름 : 수호자 룰북,34200,34200,0,예스24도서,10358,도서/음반,가정/생활/취미/레저,42
11308,868449604,[씨투엠에듀]쿠폰할인+선물) 씨투엠 플라토 세트 S P A B C D E F 단계,21600,21600,0,북앤피플,10664,도서/음반,학습/수험,48
11309,868510226,[오휘]오휘포맨 네오필2종기획/숨 디어옴므 올인원/클렌징폼,31900,31900,0,착한언니몰,2229,화장품/헤어,남성화장품,29
11310,868748902,부산생물고등어_마리 중 ,2490,2390,4,홈플러스당일배송,4441,식품,수산,41
11311,868904696,[아트조이]DIY 명화그리기 (물감2배) vs 보석십자수 (캔버스형),9900,9900,0,미코아이엔티,6345,생활/주방/건강,문구/사무용품,45
11312,869139411,안면도 호박고구마 3kg (상)품입니다.,21500,21500,0,안면도성우농장,5274,식품,채소,74
11313,869344321,예스카 전차종 확장형 코일매트 발판 깔판 자동차매트,34500,34500,0,예스카샵,8303,스포츠/자동차,자동차용품,87
11314,869395159,크툴루의 부름: 수호자 룰북,34200,34200,0,인터넷교보문고,10355,도서/음반,가정/생활/취미/레저,39
11315,870378550,[스매쉬]18.5V 리튬이온 충전햄머드릴 전동드릴 SMH18LiK,55000,50020,9,툴스토어,6525,생활/주방/건강,공구설비/자재,25
11316,870389303,[아이코닉스]꼬마버스 타요 긴급출동센터 플레이 세트,53100,50450,4,지오엔터테인먼트,3766,유아동/출산,장난감/완구,66
11317,870649140,[설화수]설화수 본윤 2종 기획세트 / 맨 / 옴므 / 포장가능,83000,78850,5,♥달의향기♥,2249,화장품/헤어,남성화장품,49
11318,870712300,[스노우라인]스노우라인- 라세 체어 라이트 /캠핑체어/캠핑의자,56000,53200,5,스포츠존,8085,스포츠/자동차,캠핑/낚시,69
11319,871568865,유럽 58개국 통합 유심 / 데이터 무제한 / 1일 3900원,3900,3900,0,굿로밍,11236,여행,해외여행,20
11320,872551401,[웨스턴디지털]WD NEW My Passport 2TB 외장하드 블랙 2020년 신제품,105000,96600,8,WD공식스토어,8868,컴퓨터/전자,저장장치 ,52
11321,872556766,[웨스턴디지털]WD NEW My Passport 4TB 외장하드 블랙 2020년 신제품,153000,140760,8,WD공식스토어,8855,컴퓨터/전자,저장장치 ,39
11322,872770106,메가스터디 김기훈 영어 천일문탭(태블릿PC+교재11권),119000,119000,0,인프라MALL,11701,e쿠폰/티켓,온라인컨텐츠,83
11323,872855743,[아트홀릭]액자형 DIY 보석십자수 액자 비즈 유화 명화그리기,22000,19490,11,캔버스페인팅,6966,가구/침구,ALL,66
11324,872855743,[아트홀릭]액자형 DIY 보석십자수 액자 비즈 유화 명화그리기,22000,19490,11,캔버스페인팅,7315,가구/침구,홈패션/인테리어소품,15
11325,872860007,[아트홀릭]액자형 DIY 보석십자수  명화그리기 그림 유화 퍼즐,22000,19690,10,캔버스페인팅,7377,가구/침구,홈패션/인테리어소품,77
11326,873042948,[CGV]CGV(예매대행) 특수관(4D/아이맥스/스크린엑스) 가능,5500,5500,0,오데상품권,11867,e쿠폰/티켓,상품권,49
11327,873572282,오담견과 설 명절선물세트 견과류강정세트,30000,30000,0,오담견과,4195,식품,과일/견과,95
11328,874003900,닥터자르트 마스크팩 11종 바이탈/수딩/세라마이딘,8000,8000,0,스킨카페,2156,화장품/헤어,보습제품,56
11329,875066911,[유심스토어]태국유심칩 5일 8일 데이터 무제한 Dtac/AIS 태국유심,3500,3500,0,유심스토어,11316,여행,해외여행,100
11330,875218269,[몽블랑]사토리얼 113220 사피아노 11포켓 반지갑 각인서비스,369000,350550,5,popwatch,1775,신발/잡화,수입명품,75
11331,875350902,[닥터아토](1+1)보령_닥터아토리얼소프트포밍샴푸_350ML,20900,20900,0,홈플러스당일배송,3974,유아동/출산,홈플러스 베이비,74
11332,875350903,[닥터아토](1+1)보령_닥터아토리얼소프트포밍바스_350ML,20900,20900,0,홈플러스당일배송,3975,유아동/출산,홈플러스 베이비,75
11333,876272893,재팬머니 - 일본 아이튠즈 카드 10000엔 (앱스토어OK),101000,101000,0,japanmoney,11484,e쿠폰/티켓,ALL,66
11334,876272893,재팬머니 - 일본 아이튠즈 카드 10000엔 (앱스토어OK),101000,101000,0,japanmoney,11822,e쿠폰/티켓,상품권,4
11335,877089644,[퀸센스]당일출고 퀸센스 3종/4종 냄비세트 코팅 양수 편수,34900,33190,4,트렌드코리아,5842,생활/주방/건강,주방용품,42
11336,877610305,섬백리향 향수 50ml 2개 구입시 1개더,30000,23390,22,CleanIsland,2316,화장품/헤어,향수,16
11337,878938518,[매일유업]매일유업_앱솔루트시작부터바르게본2단계_750G,12000,12000,0,홈플러스당일배송,3984,유아동/출산,홈플러스 베이비,84
11338,879020693,솔리스 온도조절 보온 전기주전자/분유포트 TYPE5512,52000,49820,4,RK샵,9010,컴퓨터/전자,주방가전,94
11339,879276929,나는 나로 살기로 했다,12420,12420,0,인터넷교보문고,10088,도서/음반,시/소설,72
11340,879729273,[멜킨스포츠]NBR 요가매트 클럽와이드 20mm 두꺼운 필라테스 홈트,30700,27020,11,Melkin,7637,스포츠/자동차,휘트니스/수영,21
11341,879880875,[ABKO]K660 축교환 완전방수 카일광축 게이밍 기계식 키보드,45900,45900,0,조군Mall,8706,컴퓨터/전자,컴퓨터/용품,90
11342,880288392,공기정화 천연이끼 스칸디아모스 500g 습도조절 흡음,20000,17800,11,souline,6208,생활/주방/건강,악기/취미/원예용품,8
11343,881669366,해외 여행용 아답터 멀티 USB 플러그 TA3062U,13800,13800,0,(주)코시,11338,여행,여행소품,22
11344,882092234,[방그레]방그레 라이트 캡형 100매 20팩 물티슈 아기물티슈,15900,14630,7,방그레물티슈,3153,유아동/출산,물티슈,53
11345,882164193,튼튼한 가벼운 3단이민가방 대형이민가방 캐리어가방,30000,28900,3,BEAUTYBAR,1837,신발/잡화,여행가방,37
11346,882998827,My First Reading 2 : Student Book  Casey Kim  Hee Kyoung Kim  Jessica Kim,13500,13500,0,예스24도서,10600,도서/음반,해외원서,84
11347,883437148,[ABKO]앱코 K640 LED 게이밍 기계식 키보드 블랙청축 ㅡ,30100,28900,3,스마일배송,8675,컴퓨터/전자,컴퓨터/용품,59
11348,883581060,즉시발송 일본 구글플레이 기프트카드 10000엔,101000,101000,0,japanmoney,11838,e쿠폰/티켓,상품권,20
11349,883978844,[아이르]호텔식 이불커버/홑겹매트커버/누빔패드/베개커버,65000,19900,69,아이르(주),7172,가구/침구,침구,72
11350,884141900,기적의 다개국어학습법/팔봉이패턴회화2/8개언어,99600,49800,50,수퍼맘북스,10526,도서/음반,해외원서,10
11351,884255396,(1+1) 애플정품 아이폰 아이패드 충전 케이블 충전기,11000,10900,0,(주)인터메이,9382,컴퓨터/전자,휴대폰,66
11352,884414105,[산과들에]하루 한줌 견과 순수가온100낱봉,48900,46700,4,(주)산과들에,4144,식품,과일/견과,44
11353,884816611,인산가9회(인산죽염/자죽염)분말230g/고체240g/wnrdua,54000,54000,0,죽염다모아,3090,유아동/출산,분유/이유식,90
11354,884898729,[깨끗한나라]보솜이 액션핏앤모션 팬티 기저귀 4팩 (1BOX),62800,31400,50,깨끗한나라_공식SHOP,178,ALL,ALL,178
11355,884898729,[깨끗한나라]보솜이 액션핏앤모션 팬티 기저귀 4팩 (1BOX),62800,31400,50,깨끗한나라_공식SHOP,2900,유아동/출산,ALL,100
11356,884898729,[깨끗한나라]보솜이 액션핏앤모션 팬티 기저귀 4팩 (1BOX),62800,31400,50,깨끗한나라_공식SHOP,2904,유아동/출산,기저귀,4
11357,885005884,BBK조개숯 10kg 조개탄 바베큐/참숯/차콜/킹스포드,20900,19860,4,탱크바베큐,8046,스포츠/자동차,캠핑/낚시,30
11358,885306021,[비트백]액자형 DIY 보석십자수 명화그리기 비즈 그림 큐빅,21800,18970,12,비트백,6907,가구/침구,ALL,7
11359,885306021,[비트백]액자형 DIY 보석십자수 명화그리기 비즈 그림 큐빅,21800,18970,12,비트백,7302,가구/침구,홈패션/인테리어소품,2
11360,885409874,[팸퍼스]베이비드라이 밴드 팬티 1 2 3 4 5 6 7 단계 기저귀,50800,50040,1,데코마당,2918,유아동/출산,기저귀,18
11361,886256890,국내 디어아트주문제작 보석십자수 사은품증정,40000,39900,0,디어아트,7378,가구/침구,홈패션/인테리어소품,78
11362,886397566,블루레이  쿠보와 전설의 악기 (1월20일 예정),30000,30000,0,페이시아,11010,도서/음반,DVD,94
11363,888634089,[아비노 베이비][AB]더멕사 아토 크림 206g x2개/ 아비노 베이비,29000,27840,4,롯데ON,2579,화장품/헤어,바디클렌져/바디로션,79
11364,888736151,[아디다스]아디다스 마샬아츠 트레이닝복 바지 츄리닝/기모,48000,48000,0,심플스포츠,7582,스포츠/자동차,스포츠의류/운동화,66
11365,889628646,[9000시리즈]9000시리즈 무선충전 전기면도기 S9041/37 스마트클린,269000,268990,0,(주)필립스코리아,9153,컴퓨터/전자,생활/미용가전,37
11366,890109701,[청훈]듀얼스마트 체지방체중계/인바디체중계/체중계 /흰색,19900,19900,0,청훈메디,6665,생활/주방/건강,건강/의료용품,65
11367,891889311,제주산 콜라비 5kg 싱싱해 아삭해 달콤해,11900,11310,4,농업회사법인일농,5280,식품,채소,80
11368,891916293,[허쉬]매일 허쉬드링크 190ml 24팩/우유,14500,12900,11,매일유업공식판매업체,4620,식품,생수/커피/음료,20
11369,892073227,디월트 DCE100N 콤팩트충전송풍기 18V 베어툴,96000,96000,0,다이소몰,6599,생활/주방/건강,공구설비/자재,99
11370,892271190,[정직한패드]20g X 400매 정직한 애견패드 강아지패드 배변패드,27900,25110,10,리본글로벌,5490,생활/주방/건강,ALL,90
11371,892271190,[정직한패드]20g X 400매 정직한 애견패드 강아지패드 배변패드,27900,25110,10,리본글로벌,6401,생활/주방/건강,반려동물용품,1
11372,892366995,송사무장의 부동산 공매의 기술  송희창,16200,16200,0,예스24도서,10157,도서/음반,경제/경영/개발,41
11373,892384061,특가 보드게임 174종 할리갈리/루미큐브 무료배송,24550,24550,0,문구몬스터,6216,생활/주방/건강,악기/취미/원예용품,16
11374,892742908,[제닉스]ARENA-X ZERO 컴퓨터/사무용/레이싱/학생/게이밍 의자,191500,168000,12,조군Mall,7048,가구/침구,가구,48
11375,893168847,(1+1)애경_2080시그니처블루라벨치약_130Gx3,7900,7900,0,홈플러스당일배송,6758,생활/주방/건강,홈플러스 리빙,58
11376,893206532,(2월 재입고 /예약주문) 엔시티 127 (NCT 127) / NCT 127 Limitless (無限的我 : 무한적아) (미니앨범 2집),16300,16300,0,음반몰,10838,도서/음반,음반,22
11377,893609408,최진규의 38 발효효소 3박스 / 국내산 유기농 발효효소 순/ 롯데식품관,28900,26020,9,롯데ON,5093,식품,다이어트,93
11378,893744011,[핫코드]신상 남자셔츠/빅사이즈/체크/오버핏/와이/청/옷/행사,46300,13900,69,핫코드,764,패션의류,남성의류,64
11379,895690833,[HP]HP A4 복사용지(A4용지) 75g 2500매 2BOX,31270,26900,13,(주)엑소,6400,생활/주방/건강,문구/사무용품,100
11380,895691464,[오딧세이]오딧세이(비치용) 스킨:로션 2종/로맨틱 2종세트 택1,27400,26030,5,토탈화장품,2264,화장품/헤어,남성화장품,64
11381,895774842,[소원영어]단기영어완성 패키지+무제한 수강+신규강좌 추가제공,111780,55890,50,kmedu소원영어,11672,e쿠폰/티켓,온라인컨텐츠,54
11382,896184117,[오겐블릭]오겐블릭 리무버 제모스프레이/왁싱 초간편 제모 왁싱,12900,12900,0,참존엔씨원,2711,화장품/헤어,제모/데오드란트/슬리밍,11
11383,896624085,[아라크네]암막허니콤 블라인드/쉐이드/벌집/허니컴/커튼/커텐,30000,26900,10,아라크네.,7293,가구/침구,커튼/블라인드,93
11384,896739897,CJ 선물세트 스팸 복합2호/ 가방포함 설선물,24700,24700,0,디콘,4875,식품,캔/오일/조미료,75
11385,896792819,(행사가)이지핏 프리미엄 안전문 모음전,25500,20900,18,천년인터내셔널,6487,생활/주방/건강,반려동물용품,87
11386,897203773,여성 백팩/여자 가방/숄더백/학생 노트북 가방 WFB-01,33900,33900,0,위너스코리아,1580,신발/잡화,가방/지갑,80
11387,897961400,동원선물세트 동원캔57호 참치선물 쇼핑백포함,29500,28030,4,도매365,4881,식품,캔/오일/조미료,81
11388,898735189,[SMF]대용량 4L 통세척 가습기 초간편세척/화이트+선풍기,31800,27260,14,에스엠퓨처스,9102,컴퓨터/전자,계절가전,86
11389,898903185,[우르오스]우르오스 올인원 스킨밀크/스킨로션 200ml 택1,26730,23940,10,CJmall,1930,화장품/헤어,ALL,30
11390,898903185,[우르오스]우르오스 올인원 스킨밀크/스킨로션 200ml 택1,26730,23940,10,CJmall,2201,화장품/헤어,남성화장품,1
11391,898921090,[우르오스]우르오스 올인원 스킨밀크/스킨로션 200ml 택1,26730,23540,11,CJmall,2206,화장품/헤어,남성화장품,6
11392,899686534,깜놀특가 신상아동양말 유아 어린이 겨울 국산,5000,4900,2,다다삭스,3562,유아동/출산,유아동가방/잡화 ,62
11393,899688246,초특가무지아동타이즈 유아 레깅스 반장 니삭스,5000,4900,2,다다삭스,3559,유아동/출산,유아동가방/잡화 ,59
11394,899912669,암웨이 글리스터 치약 200g 4개,32600,32600,0,필오넷,6187,생활/주방/건강,위생용품,87
11395,900129696,[상하목장]유기농 멸균우유 125ml24팩/우유 +컵홀더,21300,18900,11,매일유업공식판매업체,4691,식품,생수/커피/음료,91
11396,900136195,[가보흙침대]KBQ 3709TB 흙침대/ 가보흙침대,2480000,2281600,8,롯데백화점1관,7413,가구/침구,브랜드 가구/침구/인테리어,13
11397,900412563,선물용 경전세트(법구경 숫타니파타 화엄경)(양장본 HardCover)(전3권),34200,34200,0,인터넷교보문고,10259,도서/음반,인문/사회/과학/IT,43
11398,900438277,[베베숲]베베숲 소프트 80매 캡 10팩,17500,16800,4,CJmall,3196,유아동/출산,물티슈,96
11399,900637906,[삠뽀요]연휴봄특가 상품별1천원할인 상하복/원피스/레깅스,33000,9900,70,삠뽀요.,3322,유아동/출산,유아동의류,22
11400,900979986,[빈슨메시프]판매1위 사계절 동계 침낭 행사+꿀잠3종세트 사은품,46300,13900,69,메사스토어,8025,스포츠/자동차,캠핑/낚시,9
11401,901431055,유기농 천연 르씨엘 아로마 에센셜오일,6800,6140,9,르씨엘아로마,6283,생활/주방/건강,악기/취미/원예용품,83
11402,901534300,[큐밍](공식)현대 직수 정수기렌탈 무료설치+대박사은품,28900,28900,0,현대렌탈(본사공식),6831,생활/주방/건강,렌탈 서비스,31
11403,901814976,J.주름롱쉬폰스커트-임산부 쉬폰 롱스커트 플리츠치마,28900,28620,0,마미누리,3839,유아동/출산,임부복/용품,39
11404,901925478,무형광 미쁘 핸드타올 2겹5000매 페이퍼타올 핸드타월,20200,18590,7,루야멘쇼핑몰,5469,생활/주방/건강,ALL,69
11405,901925478,무형광 미쁘 핸드타올 2겹5000매 페이퍼타올 핸드타월,20200,18590,7,루야멘쇼핑몰,6014,생활/주방/건강,화장지/일용잡화,14
11406,902176500,[아디다스]매장정품 90종 남성 운동화 나이키 아디다스 뉴발란스,100000,98900,1,nike마켓,1496,신발/잡화,운동화,96
11407,902283239,(1+1)해달음_광천김_4gx20봉,7990,7830,2,홈플러스당일배송,4426,식품,수산,26
11408,902283239,(1+1)해달음_광천김_4gx20봉,7990,7830,2,홈플러스당일배송,5338,식품,홈플러스 식품,38
11409,902283746,[마미손]마미손_고무장갑 대 _3입,5490,5490,0,홈플러스당일배송,6794,생활/주방/건강,홈플러스 리빙,94
11410,902962805,(군인시계 모음전) 군용시계 군대시계 군인선물,19800,18800,5,내사랑꾸나,1186,신발/잡화,브랜드 쥬얼리/시계,86
11411,903033722,애견간식 4봉~/2세트이상 사은품증정/강아지간식/개껌,9900,9900,0,메가펫,6423,생활/주방/건강,반려동물용품,23
11412,903288733,[벡셀](국산)벡셀 알카라인 AA 48알 벌크 건전지,14800,14800,0,한스유통.,6559,생활/주방/건강,공구설비/자재,59
11413,903452853,[한샘]노뜨 베이직2 라이트 7존스프링 매트리스 SS,147900,147900,0,한샘본사,7178,가구/침구,침구,78
11414,903612920,[쁘리엘르]레이스 슬라브 쉬폰 커튼 커텐 나비주름 거실커튼,66200,19900,69,쁘리엘르,6964,가구/침구,ALL,64
11415,903612920,[쁘리엘르]레이스 슬라브 쉬폰 커튼 커텐 나비주름 거실커튼,66200,19900,69,쁘리엘르,7208,가구/침구,커튼/블라인드,8
11416,903773476,패션양말 캐릭터여성학생여자무지교복중목겨울발목,890,890,0,모둠발스토어,1646,신발/잡화,잡화/액세서리,46
11417,903806879,[큐밍]현대 큐밍 정수기 렌탈 더슬림플러스 6개월면제+상품권,22900,22900,0,현대렌탈케어,6821,생활/주방/건강,렌탈 서비스,21
11418,904066391,[라니]라니 가스와이드그릴 구성품 모음전/불판/전골냄비,40000,35000,12,라니앤라이프,8031,스포츠/자동차,캠핑/낚시,15
11419,904440770,[비상교육]2021년 비상교육 고등학교 자습서 평가문제집 국어 문학 독서 영어 수학 통합 사회 과학 한국사 1 2 3 학년,15750,15750,0,LPStory,10682,도서/음반,학습/수험,66
11420,904501172,2021년 미래엔 중학교 자습서 평가문제집 중등 국어 영어 수학 사회 과학 역사 기술가정 1 2 3 학년 김성진,9900,9900,0,LPStory,10656,도서/음반,학습/수험,40
11421,904638779,[카시오]정품 CASIO 카시오시계 어린이시계 아동시계 여성시계,29000,29000,0,미니샵38,1135,신발/잡화,브랜드 쥬얼리/시계,35
11422,905402749,[카시오]CASIO 카시오 우레탄시계 전자시계 군인시계,37500,34030,9,Blesscompany,1131,신발/잡화,브랜드 쥬얼리/시계,31
11423,905807145,한 그릇 뚝딱 이유식 - 닥터오의 육아일기 속 790개의 건강한 레시피,25200,25200,0,인터파크도서몰,10360,도서/음반,가정/생활/취미/레저,44
11424,906348388,[캘빈클라인]CK ONE 200ml ,33300,30980,6,신세계몰,2338,화장품/헤어,향수,38
11425,906362566,자전거 타이어 튜브 모음/펑크패치/켄다/슈발베,6500,5900,9,케이바이크,7970,스포츠/자동차,자전거/보드/기타레저,54
11426,906590041,(2월 재입고 /예약주문) 엔시티 드림 (NCT Dream) / The First (1st 싱글),8900,8900,0,음반몰,10828,도서/음반,음반,12
11427,906833948,(2+1)파머스팩토리_유기농라이스칩블루베리_15Gx3,5990,5990,0,홈플러스당일배송,3937,유아동/출산,홈플러스 베이비,37
11428,907563574,유니크한 패턴감각 대쿠션(솜포함) 등쿠션/바디필로우,24000,9900,58,승승장구a,7364,가구/침구,홈패션/인테리어소품,64
11429,907691901,자극없이 순한 순면 누빔 침대패드/카페트/패드/러그,49900,15900,68,승승장구a,7171,가구/침구,침구,71
11430,907967540,[핫코드]겨울신상 남자 기모청바지/빅사이즈/스판/면바지/행사,59600,17900,69,핫코드,778,패션의류,남성의류,78
11431,908708082,[테슬라]신상입고 테슬라 요가복 요가바지 티셔츠 필라테스복,15800,4800,69,테슬라(TESLA),7683,스포츠/자동차,휘트니스/수영,67
11432,908784635,백화점정품 키엘 오리지널 머스크 블렌드 N1 50ml,68000,65280,4,잇레이디,1933,화장품/헤어,ALL,33
11433,908784635,백화점정품 키엘 오리지널 머스크 블렌드 N1 50ml,68000,65280,4,잇레이디,2301,화장품/헤어,향수,1
11434,908798728,[페넬로페]아기물티슈 프르미에 포레 캡형 70매x10팩,18900,18340,2,신세계몰,3592,유아동/출산,유아동가방/잡화 ,92
11435,908868936,[한샘]샘스마트 UP 책상의자 DIY,91900,91900,0,한샘본사,6944,가구/침구,ALL,44
11436,908868936,[한샘]샘스마트 UP 책상의자 DIY,91900,91900,0,한샘본사,7014,가구/침구,가구,14
11437,909033256,앙블랑 아기물티슈 세이프 인디핑크 캡형 72매X20팩 N-IC20,27500,26400,4,CJmall,3195,유아동/출산,물티슈,95
11438,909352132,바론스쿠터/서스펜션/청소년/성인용 킥보드/세아무역,64900,56900,12,세아무역,7935,스포츠/자동차,자전거/보드/기타레저,19
11439,909992282,[창앤롤]방염콤비블라인드 초특가 방염필증/화재예방/롤스크린,12000,11900,0,창앤롤,7236,가구/침구,커튼/블라인드,36
11440,910083845,[올즈]PURE 책상의자 10년 보증 + 상품권 이벤트,137000,126040,8,샘글로벌,6968,가구/침구,ALL,68
11441,910083845,[올즈]PURE 책상의자 10년 보증 + 상품권 이벤트,137000,126040,8,샘글로벌,7020,가구/침구,가구,20
11442,910142176,[유한킴벌리]크리넥스 3겹 천연펄프 순수소프트 화장지 27M-30롤x2팩,28900,28010,3,CJmall,6079,생활/주방/건강,화장지/일용잡화,79
11443,910306679,[헬시메이트]하트필로우 블랙라벨베개 경추 메모리폼 기능성 숙면,48000,34900,27,헬시메이트,7159,가구/침구,침구,59
11444,911450468,[코코도르]코코도르 BEST 디퓨저/전옵션 사은품 증정/ 방향제,23000,6900,70,코코도르(주),6929,가구/침구,ALL,29
11445,911450468,[코코도르]코코도르 BEST 디퓨저/전옵션 사은품 증정/ 방향제,23000,6900,70,코코도르(주),7308,가구/침구,홈패션/인테리어소품,8
11446,911663557,유아 아이 어린이 아기 과자 주스 간식 김 반찬 식품,2990,2990,0,베이비푸드스토어,3042,유아동/출산,분유/이유식,42
11447,913280442,(중복할인+사은품) 창의력 사고력 수학 팩토 소마셈 킨더 키즈 팩토슐레 초등문제집,142800,71400,50,윤북스,10626,도서/음반,학습/수험,10
11448,913550596,보령_아토마일드프리미엄물티슈 캡형 _64매x6입,16900,16230,3,홈플러스당일배송,3929,유아동/출산,홈플러스 베이비,29
11449,914140312,[헤라 옴므]헤라옴므 에센스 인 스킨 125ml,22480,21360,4,클릭엔클릭,2240,화장품/헤어,남성화장품,40
11450,914345467,[풀무원]풀무원_목초란_10구 특란 ,5990,5720,4,홈플러스당일배송,4358,식품,축산,58
11451,914345467,[풀무원]풀무원_목초란_10구 특란 ,5990,5720,4,홈플러스당일배송,5390,식품,홈플러스 식품,90
11452,914562479,[백산수]농심 백산수 2L x 12병 무료배송,10300,9290,9,CJmall,4649,식품,생수/커피/음료,49
11453,915430222,깨끗한나라_보솜이베이비케어물티슈 캡형 _60매x6입,10500,10500,0,홈플러스당일배송,3958,유아동/출산,홈플러스 베이비,58
11454,915627045,[배스킨라빈스](배스킨라빈스) 나눠먹는 와츄원,32000,32000,0,맛있는 해피콘,11515,e쿠폰/티켓,ALL,97
11455,915627045,[배스킨라빈스](배스킨라빈스) 나눠먹는 와츄원,32000,32000,0,맛있는 해피콘,11560,e쿠폰/티켓,외식,42
11456,915685946,[맨프로토]PIXI 미니삼각대 블랙/레드,28000,26100,6,앤엑스라인,9287,컴퓨터/전자,카메라,71
11457,915903198,백두한돈_돼지뒷다리_100 g,790,790,0,홈플러스당일배송,4347,식품,축산,47
11458,915903198,백두한돈_돼지뒷다리_100 g,790,790,0,홈플러스당일배송,5378,식품,홈플러스 식품,78
11459,915945021,꽃바구니/꽃다발/생일/기념일/축하 꽃배달/꽃집/화원,49000,49000,0,디씨플라워,6281,생활/주방/건강,악기/취미/원예용품,81
11460,915972047,[메가커피](메가커피) 2만원권,20000,19400,3,(주)즐거운_스마일콘,11590,e쿠폰/티켓,외식,72
11461,915972518,[메가커피](메가커피) 3만원권,30000,29100,3,(주)즐거운_스마일콘,11563,e쿠폰/티켓,외식,45
