날짜,금,은,유가,코스피,나스닥,테슬라,비트코인
2017-09,1384.190909090909,18.34481818181818,49.64863636363636,2264.0327272727272,5413.576363636364,65.06545454545454,4114.13181818182
2017-10,1358.345454545455,17.913136363636365,51.59454545454546,1805.7245454545455,6088.49,68.93727272727274,5321.195454545456
2017-11,1359.9209090909092,17.912727272727274,56.7409090909091,2533.51,6040.547727272727,59.219090909090895,7831.377272727273
2017-12,1346.0523809523813,17.102285714285713,57.97761904761906,2232.7042857142856,6093.307142857142,61.49428571428571,15287.095238095235
2018-01,1413.3125,18.113541666666666,63.58708333333333,2310.8595833333334,5941.657916666667,59.251666666666665,12820.854166666666
2018-02,1422.195238095238,17.647047619047616,62.170952380952386,2090.660952380952,6065.908571428572,60.75904761904762,9467.290476190476
2018-03,1428.8333333333335,17.664571428571428,62.771904761904764,2335.1009523809525,6844.886666666666,63.19761904761903,9062.947619047618
2018-04,1438.1666666666665,17.792904761904758,66.32523809523809,2458.2247619047616,6606.894761904762,57.95523809523808,7970.4571428571435
2018-05,1394.3541666666667,17.489916666666666,69.75166666666667,2051.0837500000002,6302.937916666667,53.13874999999999,8367.095833333335
2018-06,1375.1904761904764,17.55042857142857,67.32285714285715,2166.4595238095235,7159.601428571429,67.12,6765.380952380952
2018-07,1321.5227272727275,16.624272727272725,70.74318181818182,2284.253636363636,6964.96090909091,59.55863636363636,7151.21818181818
2018-08,1281.6608695652174,15.800173913043476,67.84521739130435,2184.501304347826,7453.090869565217,66.24260869565217,6701.534782608696
2018-09,1268.4142857142858,14.963476190476191,70.07857142857144,1867.8352380952379,6811.029047619047,52.50333333333333,6596.642857142857
2018-10,1292.0173913043477,15.35482608695652,70.75782608695651,1966.2178260869568,7171.579565217391,56.99913043478262,6530.2
2018-11,1291.4545454545457,15.125272727272726,56.57181818181818,2083.333181818182,6543.437727272728,65.76727272727273,5382.131818181818
2018-12,1320.2071428571426,15.479714285714284,48.705714285714286,1872.9738095238101,5879.124761904763,62.267142857142865,3666.87619047619
2019-01,1348.5354166666666,16.233583333333332,51.51416666666666,1926.8187500000001,5792.342499999999,55.735833333333346,3648.841666666667
2019-02,1376.8285714285716,16.42752380952381,55.10619047619049,1789.2085714285718,6352.38,55.68380952380953,3693.3000000000006
2019-03,1357.295238095238,15.89366666666667,58.16809523809525,2058.9661904761906,7254.175238095238,55.55095238095238,3928.285714285714
2019-04,1336.5909090909092,15.572681818181819,60.96772727272728,2212.120454545455,7312.372727272727,50.90727272727272,5133.554545454546
2019-05,1328.5083333333334,15.062541666666668,60.70708333333334,1826.0358333333334,6857.569166666665,40.28166666666666,7372.575
2019-06,1399.4550000000002,15.412200000000002,54.70649999999999,2000.0379999999998,7505.148999999999,42.74300000000001,9360.579999999998
2019-07,1452.4065217391303,16.129391304347827,57.51391304347826,2079.4800000000005,7554.445652173913,46.36869565217391,10688.604347826087
2019-08,1539.6499999999999,17.555181818181822,54.84409090909091,1855.8631818181818,7619.755454545454,45.02045454545454,10687.704545454544
2019-09,1544.5409090909088,18.47209090909091,56.76363636363637,1766.3136363636365,7103.598636363636,43.138636363636365,9804.068181818182
2019-10,1528.2130434782607,17.94508695652174,54.00565217391304,1886.117391304348,7859.7,53.271739130434796,8351.713043478261
2019-11,1500.3309523809523,17.42185714285714,57.118095238095236,2128.794761904762,7889.8638095238075,64.43809523809523,8336.2
2019-12,1511.5886363636366,17.41490909090909,59.86772727272727,1951.8304545454548,8139.753636363638,72.10636363636364,7222.204545454545
