날짜,금,은,유가,코스피,나스닥,테슬라,비트코인
2020-06-09,1740.3,17.794,38.94,2188.92,9967.17,188.13,9768.8
2020-06-10,1739.0,17.796,39.6,2195.69,10094.26,205.01,9878.8
2020-06-11,1757.6,17.889,36.34,2176.78,9588.48,194.57,9283.2
2020-06-12,1755.2,17.482,36.26,2132.3,9663.78,187.06,9466.6
2020-06-15,1744.9,17.399,37.12,2030.82,9776.89,198.18,9425.4
2020-06-16,1754.4,17.652,38.38,2138.05,9949.37,196.43,9523.5
2020-06-17,1753.4,17.775,37.96,2141.05,9982.48,198.36,9464.6
2020-06-18,1747.9,17.508,38.84,2133.48,10012.05,200.79,9388.1
2020-06-19,1768.6,17.847,39.75,2141.32,10008.64,200.18,9314.0
2020-06-22,1781.7,17.902,40.46,2126.73,10130.33,198.86,9683.7
2020-06-23,1797.1,18.063,40.37,2131.24,10209.82,200.36,9624.6
2020-06-24,1792.6,17.67,38.01,2161.51,10002.7,192.17,9302.0
2020-06-25,1788.4,17.895,38.72,2112.37,10101.83,197.2,9247.5
2020-06-26,1798.5,18.035,38.49,2134.65,9849.36,191.95,9160.0
2020-06-29,1800.1,18.064,39.7,2093.48,9961.16,201.87,9185.4
2020-06-30,1820.4,18.637,39.27,2108.33,10156.85,215.96,9135.4
2020-07-01,1801.9,18.218,39.82,2106.7,10279.25,223.93,9229.9
2020-07-02,1812.0,18.322,40.65,2135.37,10341.89,241.73,9085.1
2020-07-03,1787.6,18.315,40.28,2152.41,0.0,0.0,9067.1
2020-07-06,1816.1,18.582,40.63,2187.93,10604.06,274.32,9339.0
2020-07-07,1834.3,18.699,40.62,2164.17,10524.01,277.97,9256.0
2020-07-08,1850.6,19.160999999999998,40.9,2158.88,10666.7,273.18,9429.9
2020-07-09,1833.5,18.962,39.62,2167.9,10754.59,278.86,9235.7
2020-07-10,1831.3,19.053,40.55,2150.25,10836.33,308.93,9285.1
2020-07-13,1843.7,19.788,40.1,2186.06,10602.21,299.41,9243.6
2020-07-14,1841.5,19.53,40.29,2183.61,10689.52,303.36,9253.4
2020-07-15,1841.6,19.761,41.2,2201.88,10701.68,309.2,9198.7
2020-07-16,1826.5,19.573,40.75,2183.76,10626.46,300.13,9135.3
2020-07-17,1833.7,19.764,40.59,2201.19,10645.22,300.17,9155.8
2020-07-20,1840.1,20.192,40.81,2198.2,10952.08,328.6,9162.4
2020-07-21,1869.6,21.557,41.96,2228.83,10833.07,313.67,9387.3
2020-07-22,1892.6,23.144000000000002,41.9,2228.66,10870.75,318.47,9513.7
2020-07-23,1917.4,22.988000000000003,41.07,2216.19,10580.59,302.61,9599.6
2020-07-24,1925.2,22.85,41.29,2200.44,10483.13,283.4,9546.4
2020-07-27,1955.4,24.500999999999998,41.6,2217.86,10674.38,307.92,11022.8
2020-07-28,1963.9,24.3,41.04,2256.99,10532.5,295.3,10908.5
2020-07-29,1976.7,24.320999999999998,41.27,2263.16,10662.98,299.82,11105.9
2020-07-30,1966.8,23.362,39.92,2267.01,10715.51,297.5,11096.2
2020-07-31,1985.9,24.215999999999998,40.27,2249.37,10905.88,286.15,11333.4
2020-08-03,1986.3,24.416999999999998,41.01,2251.04,11055.08,297.0,11224.4
2020-08-04,2021.0,26.028000000000002,41.7,2279.97,11096.54,297.4,11184.7
2020-08-05,2049.3,26.89,42.19,2311.86,11125.44,297.0,11735.1
2020-08-06,2069.4,28.4,41.95,2342.61,11267.08,297.92,11757.1
2020-08-07,2028.0,27.54,41.22,2351.67,11139.39,290.54,11592.0
2020-08-10,2039.7,29.261,41.94,2386.38,11085.17,283.71,11889.2
2020-08-11,1946.3,26.049,41.61,2418.67,10876.08,274.88,11390.4
2020-08-12,1949.0,25.979,42.67,2432.35,11157.72,310.95,11557.2
2020-08-13,1970.4,27.718000000000004,42.24,2437.53,11178.37,324.2,11770.9
2020-08-14,1949.8,26.089000000000002,42.01,2407.49,11164.45,330.14,11750.8
2020-08-17,1998.7,27.666999999999998,42.89,0.0,11288.57,367.13,12282.6
2020-08-18,2013.1,28.075,42.89,2348.24,11399.03,377.42,11947.6
2020-08-19,1970.3,27.34,42.93,2360.54,11318.64,375.71,11750.2
2020-08-20,1946.5,27.147,42.58,2274.22,11477.05,400.37,11856.9
2020-08-21,1947.0,26.732,42.34,2304.59,11555.16,410.0,11529.2
2020-08-24,1939.2,26.607,42.62,2329.83,11626.17,402.84,11753.5
2020-08-25,1923.1,26.426,43.35,2366.73,11721.8,404.67,11324.8
2020-08-26,1952.5,27.604,43.39,2369.32,11971.94,430.63,11462.3
2020-08-27,1932.6,27.198,43.04,2344.45,11926.16,447.75,11327.4
2020-08-28,1974.9,27.79,42.97,2353.8,11995.86,442.68,11527.4
2020-08-31,1978.6,28.594,42.61,2326.17,12110.7,498.32,11644.2
2020-09-01,1978.9,28.645,42.76,2349.55,12292.86,475.05,11908.5
2020-09-02,1944.7,27.395,41.51,2364.37,12420.54,447.37,11413.3
2020-09-03,1937.8,26.875,41.37,2395.9,11771.37,407.0,10168.8
2020-09-04,1934.3,26.712,39.77,2368.25,11622.13,418.32,10472.5
2020-09-06,1940.65,27.043000000000003,38.75,0.0,0.0,0.0,10296.4
2020-09-07,1937.1,27.065,39.2,2384.22,0.0,0.0,10376.9
2020-09-08,1943.2,26.991,36.76,2401.91,11068.26,330.21,10126.6
2020-09-09,1954.9,27.083000000000002,38.05,2375.81,11395.85,366.28,10224.6
2020-09-10,1964.3,27.291,37.3,2396.48,11154.12,371.34,10339.7
2020-09-11,1947.9,26.857,37.33,2396.69,11087.4,372.72,10390.2
2020-09-14,1963.7,27.355,37.26,2427.91,11277.76,419.62,10675.3
2020-09-15,1966.2,27.464000000000002,38.28,2443.58,11438.87,449.76,10785.3
2020-09-16,1970.5,27.476,40.16,2435.92,11247.6,441.76,10949.5
2020-09-17,1949.9,27.1,40.97,2406.17,11080.95,423.43,10941.3
2020-09-18,1962.1,27.129,41.11,2412.4,10936.98,442.15,10933.0
2020-09-21,1910.6,24.386999999999997,39.31,2389.39,10980.22,449.39,10416.8
2020-09-22,1907.6,24.523000000000003,39.6,2332.59,11186.37,424.23,10531.5
2020-09-23,1868.4,23.105,39.93,2333.24,10833.33,380.36,10237.3
2020-09-24,1876.9,23.195999999999998,40.31,2272.7,10896.47,387.79,10739.4
2020-09-25,1866.3,23.093000000000004,40.25,2278.79,11151.13,407.34,10688.8
2020-09-28,1882.3,23.604,40.6,2308.08,11364.45,421.2,10693.2
2020-09-29,1903.2,24.445,39.29,2327.89,11322.95,419.07,10840.9
2020-09-30,1895.5,23.494,40.22,0.0,11418.06,429.01,10776.1
2020-10-01,1916.3,24.254,38.72,0.0,11583.2,448.16,10620.5
2020-10-02,1907.6,24.029,37.05,0.0,11255.69,415.09,10572.3
2020-10-05,1920.1,24.56,39.22,2358.0,11509.06,425.68,10789.5
2020-10-06,1908.8,23.921,40.67,2365.9,11291.27,413.98,10602.6
2020-10-07,1890.8,23.896,39.95,2386.94,11503.19,425.3,10670.9
2020-10-08,1895.1,23.875999999999998,41.19,2391.96,11550.94,425.92,10924.1
2020-10-09,1926.2,25.108,40.6,0.0,11725.85,434.0,11054.2
2020-10-12,1928.9,25.271,39.43,2403.73,12088.11,442.3,11533.9
2020-10-13,1894.6,24.129,40.2,2403.15,12083.17,446.65,11423.8
2020-10-14,1907.3,24.395,41.04,2380.48,11985.36,461.3,11420.4
2020-10-15,1908.9,24.224,40.96,2361.21,11898.57,448.88,11503.0
2020-10-16,1906.4,24.405,40.88,2341.53,11852.17,439.67,11322.0
2020-10-19,1911.7,24.698,40.83,2346.74,11634.35,430.83,11753.4
2020-10-20,1915.4,24.98,41.46,2358.41,11677.84,421.94,11913.5
2020-10-21,1929.5,25.241,40.03,2370.86,11665.37,422.64,12808.7
2020-10-22,1904.6,24.709,40.64,2355.05,11662.91,425.79,12974.6
2020-10-23,1905.2,24.675,39.85,2360.81,11692.57,420.63,12934.1
2020-10-26,1905.7,24.42,38.56,2343.91,11504.52,420.28,13061.6
2020-10-27,1911.9,24.57,39.57,2330.84,11598.95,424.68,13657.8
2020-10-28,1879.2,23.359,37.39,2345.26,11142.76,406.02,13278.9
2020-10-29,1868.0,23.36,36.17,2326.67,11350.74,410.83,13457.2
2020-10-30,1879.9,23.646,35.79,2267.15,11052.95,388.04,13559.9
2020-11-02,1892.5,24.033,36.81,2300.16,11084.76,400.51,13561.4
2020-11-03,1910.4,24.334,37.66,2343.31,11279.91,423.9,14019.9
2020-11-04,1896.2,23.893,39.15,2357.32,11777.02,420.98,14145.6
2020-11-05,1946.8,25.191,38.79,2413.79,12078.07,438.09,15587.1
2020-11-06,1951.7,25.662,37.14,2416.5,12091.35,429.95,15577.9
2020-11-09,1854.4,23.701,40.29,2447.2,11830.38,421.26,15327.2
2020-11-10,1876.4,24.462,41.36,2452.83,11624.29,410.36,15303.6
2020-11-11,1861.6,24.267,41.45,2485.87,11892.93,417.13,15695.8
2020-11-12,1873.3,24.305999999999997,41.12,2475.62,11827.14,411.76,16294.7
2020-11-13,1886.2,24.775,40.13,2493.87,11937.84,408.5,16324.2
2020-11-16,1887.8,24.802,41.34,2543.03,12013.38,408.09,16715.8
2020-11-17,1885.1,24.651,41.43,2539.15,11977.49,441.61,17662.3
2020-11-18,1873.9,24.448,41.82,2545.64,11894.71,486.64,17774.6
2020-11-19,1861.5,24.048000000000002,41.74,2547.42,11985.43,499.27,17803.5
2020-11-20,1872.4,24.363000000000003,42.15,2553.5,11906.44,489.61,18675.2
2020-11-23,1837.8,23.633000000000003,43.06,2602.59,11905.94,521.85,18379.6
2020-11-24,1810.9,23.41,44.91,2617.76,12079.81,555.38,19152.6
2020-11-25,1811.2,23.445999999999998,45.71,2601.54,12152.21,574.0,18723.0
2020-11-26,1807.0,23.215,44.98,2625.91,0.0,0.0,17162.0
2020-11-27,1788.1,22.639,45.53,2633.45,12258.21,585.76,17127.1
2020-11-30,1780.9,22.593000000000004,45.34,2591.34,12268.32,567.6,19698.1
2020-12-01,1818.9,24.09,44.55,2634.25,12455.33,584.76,18770.7
2020-12-02,1830.2,24.08,45.28,2675.9,12456.41,568.82,19218.8
2020-12-03,1841.1,24.136999999999997,45.64,2696.22,12467.13,593.38,19433.3
2020-12-04,1840.0,24.253,46.26,2731.45,12528.48,599.04,18658.1
2020-12-07,1866.0,24.794,45.76,2745.44,12596.47,641.76,19170.7
2020-12-08,1874.9,24.736,45.6,2700.93,12635.72,649.88,18326.6
2020-12-09,1838.5,23.99,45.52,2755.47,12364.64,604.48,18546.0
2020-12-10,1837.4,24.094,46.78,2746.46,12401.74,627.07,18247.2
2020-12-11,1843.6,24.092,46.57,2770.06,12375.41,609.99,18023.6
2020-12-14,1832.1,24.046999999999997,46.99,2762.2,12462.21,639.83,19273.8
2020-12-15,1855.3,24.644000000000002,47.62,2756.82,12595.92,633.25,19434.9
2020-12-16,1859.1,25.052,47.82,2771.79,12668.16,622.77,21352.2
2020-12-17,1890.4,26.180999999999997,48.36,2770.43,12752.06,655.9,22825.4
2020-12-18,1888.9,26.033,49.1,2772.18,12738.18,695.0,23127.9
2020-12-21,1882.8,26.379,47.74,2778.65,12690.26,649.86,22728.5
2020-12-22,1870.3,25.535,47.02,2733.68,12717.56,640.34,23823.2
2020-12-23,1878.1,25.921,48.12,2759.82,12653.14,645.98,23257.9
2020-12-24,1883.2,25.908,48.23,2806.86,12711.01,661.77,23736.5
2020-12-28,1880.4,26.539,47.62,2808.6,12838.86,663.69,27057.8
2020-12-29,1882.9,26.217,48.0,2820.51,12843.49,665.99,27376.0
2020-12-30,1893.4,26.573,48.4,2873.47,12845.36,694.78,28868.7
2020-12-31,1895.1,26.412,48.52,0.0,12888.28,705.67,28949.4
2021-01-01,1901.6,26.525,0.0,0.0,0.0,0.0,29359.9
2021-01-04,1946.6,27.364,47.62,2944.45,12694.67,729.77,32022.6
2021-01-05,1954.4,27.64,49.93,2990.57,12802.38,735.11,33991.5
2021-01-06,1908.6,27.041999999999998,50.63,2968.21,12623.35,755.98,36793.2
2021-01-07,1913.6,27.261,50.83,3031.68,12939.57,816.04,39460.2
2021-01-08,1835.4,24.636999999999997,52.24,3152.18,13105.2,880.02,40599.3
2021-01-11,1850.8,25.284000000000002,52.25,3148.45,12902.49,811.19,35544.3
2021-01-12,1844.2,25.435,53.21,3125.95,12892.09,849.44,34076.1
2021-01-13,1854.9,25.572,52.91,3148.29,12973.63,854.41,37382.2
2021-01-14,1851.4,25.802,53.57,3149.93,12898.69,845.0,39175.7
2021-01-15,1829.9,24.866,52.36,3085.9,12803.93,826.16,36845.8
2021-01-17,1809.75,24.253,52.2,0.0,0.0,0.0,35839.6
2021-01-18,1836.6,25.045,52.36,3013.93,0.0,0.0,36613.2
2021-01-19,1840.2,25.32,52.98,3092.66,12996.54,844.55,36002.9
2021-01-20,1866.5,25.766,53.24,3114.55,13296.45,850.45,35476.3
2021-01-21,1865.9,25.854,53.13,3160.84,13404.99,844.99,30842.1
2021-01-22,1856.2,25.555999999999997,52.27,3140.63,13366.4,846.64,33000.5
2021-01-25,1859.0,25.484,52.77,3208.99,13483.29,880.8,32252.3
2021-01-26,1854.8,25.538,52.61,3140.31,13490.19,883.09,32502.1
2021-01-27,1848.9,25.389,52.85,3122.56,13112.65,864.16,30404.0
2021-01-28,1841.2,25.921999999999997,52.34,3069.05,13201.53,835.43,33374.8
2021-01-29,1850.3,26.914,52.2,2976.21,12925.38,793.53,34301.8
2021-02-01,1863.9,29.418000000000003,53.55,3056.53,13248.9,839.81,33515.7
2021-02-02,1833.4,26.401999999999997,54.76,3096.81,13456.12,872.79,35485.2
2021-02-03,1835.1,26.889,55.69,3129.68,13402.37,854.69,37646.8
2021-02-04,1791.2,26.234,56.23,3087.55,13560.89,849.99,36982.1
2021-02-05,1813.0,27.019000000000002,56.85,3120.63,13603.96,852.23,38297.6
2021-02-08,1834.2,27.576,57.97,3091.24,13695.02,863.42,46395.7
2021-02-09,1837.5,27.401999999999997,58.36,3084.67,13687.08,849.46,46508.6
2021-02-10,1843.25,27.098000000000003,58.35,3100.58,13655.27,804.82,45242.1
